4CN7187703031093015107N11401W  10775107N11401W1084      CALGARY INT'L A , AB              CALGARY INT'L, ALTA.                          Calgary Int'l Alta.   CANADA                                            
4CN7187803025480015211N11354W   9055211N11354W 905      RED DEER A , AB                   RED DEER,ALTA.                                Red Deer Alta.        CANADA                                            
4CN7187903012208015334N11331W   6685334N11331W 671      EDMONTON MUNICIPAL A , AB         EDMONTON MUNICIPAL ALTA.                      Edmonton Mun. Alta.   CANADA                                            
4CN7188001152102014937N11547W   9394937N11547W 939      CRANBROOK A , BC                  CRANBROOK, B.C.                               Cranbrook B.C.        CANADA                                            
4CN7188103062244015335N11628W   9215335N11628W 927      EDSON A , AB                      EDSON,ALTA.                                   Edson Alta.           CANADA                                            
4CN7188201176751015058N11811W   4435058N11811W 443      REVELSTOKE A , BC                 REVELSTOKE, B.C.                              Revelstoke A.         CANADA                                            
4CN7188301160899015208N11918W   6795208N11918W 683      BLUE RIVER A , BC                 BLUE RIVER, B.C.                              Blue River B.C.       CANADA                                            
4CN7188401141455014918N11738W   494                     CASTLEGAR A , BC                                                                Castlegar A.          CANADA                                            
4CN7188601126510014928N12031W   700                     PRINCETON A , BC                                                                Princeton A.          CANADA                                            
4CN7188701163780015042N12027W   3455042N12027W 346      KAMLOOPS A , BC                   KAMLOOPS,B.C.                                 Kamloops B.C.         CANADA                                            
4CN7188803053520015253N11804W  10615253N11804W1061      JASPER , AB                       JASPER,ALTA.                                  Jasper Alta.          CANADA                                            
4CN7188901126150014928N11936W   3444928N11936W 344      PENTICTON A , BC                  PENTICTON,B.C.                                Penticton B.C.        CANADA                                            
4CN7189001025370014903N12352W    30                     NANAIMO A , BC                                                                  Nanaimo A.            CANADA                                            
4CN7189101114741015014N12135W   2585014N12135W 229      LYTTON , BC                       LYTTON,B.C.                                   Lytton B.C.           CANADA                                            
4CN7189201108447014911N12310W     34911N12310W   2      VANCOUVER INT'L A , BC            VANCOUVER INT. AIR- PORT, B.C.                Vancouver Int'l B.C.  CANADA                                            
4CN7189301021830014943N12454W    244943N12454W  24      COMOX A , BC                      COMOX,B.C.                                    Comox B.C.            CANADA                                            
4CN7189601096450015353N12241W   6765353N12241W 691      PRINCE GEORGE A , BC              PRINCE GEORGE,B.C.                            Prince George B.C.    CANADA                                            
4CN7189701065010015216N12843W    255216N12843W  26      MCINNES ISLAND , BC               MCINNES IS.,B.C.                              Mcinnes Is. B.C.      CANADA                                            
4CN7189801066481015418N13026W    345418N13026W  34      PRINCE RUPERT A , BC              PRINCE RUPERT,B.C.                            Prince Rupert B.C.    CANADA                                            
4CN7189901054500015415N13303W    415415N13303W  41      LANGARA , BC                      LANGARA,B.C.                                  Langara B.C.          CANADA                                            
4CN7190208502800015633N06141W     65633N06141W   7      NAIN A , NF                       NAIN,NFLD                                     Nain Nfld.            CANADA                                            
4CN7190507103536015517N07746W    215517N07746W  10      KUUJJUARAPIK A , QC               KUUJJUARAPIK, QUE.                            Kuujjuarapik Que.     CANADA                                            
4CN7190607113534015806N06825W    345806N06825W  37      KUUJJUAQ A , QC                   KUUJJUAQ, QUE.                                Kuujjuaq Que.         CANADA                                            
4CN7190707103282015827N07807W     35827N07807W   6      INUKJUAK , QC                     INUKJUAK, QUE                                 Inukjuak Que.         CANADA                                            
4CN7190902402590016345N06832W    346345N06833W  34      IQALUIT A , NT                    IQALUIT,N.W.T.                                Iqaluit UA NWT        CANADA                                            
4CN7191002400635016413N07632W    516413N07632W  50      CAPE DORSET A , NT                CAPE DORSET, N.W.T.                           Cape Dorset NWT       CANADA                                            
4CN7191102303685016849N09326W    516849N09326W  42      SHEPHERD BAY A , NT               SHEPHERD BAY, N.W.T.                          Shepherd Bay NWT      CANADA                                            
4CN7191205061001015621N09442W   1455621N09442W 145      GILLAM A , MB                     GILLAM,MAN.                                   Gillam Man.           CANADA                                            
4CN7191305060600015844N09404W    285844N09404W  29      CHURCHILL A , MB                  CHURCHILL,MAN.                                Churchill Man.        CANADA                                            
4CN7191502301000016412N08322W    646412N08322W  64      CORAL HARBOUR A , NT              CORAL HARBOUR,N.W.T.                          Coral Harbour NWT     CANADA                                            
4CN7191702401200017959N08556W    107959N08556W  10      EUREKA , NT                       EUREKA,N.W.T.                                 Eureka NWT            CANADA                                            
4CN7191902303090016826N08943W   322                     PELLY BAY , NT                                                                  Pelly Bay             CANADA                                            
4CN7192004061861015721N10708W   497                     CREE LAKE , SK                                                                  Cree Lake Sask.       CANADA                                            
4CN7192204064150015509N10516W   3755509N10516W 379      LA RONGE A , SK                   LA RONGE,SASK                                 La Ronge Sask.        CANADA                                            
4CN7192402403500017443N09459W    677443N09459W  67      RESOLUTE A , NT                   RESOLUTE,N.W.T.                               Resolute NWT          CANADA                                            
4CN7192502500600016906N10507W    236906N10507W  27      CAMBRIDGE BAY A , NT              CAMBRIDGE BAY,N.W.T.                          Cambridge Bay NWT     CANADA                                            
4CN7192602300500016418N09605W    186418N09605W  18      BAKER LAKE A , NT                 BAKER LAKE, N.W.T.                            Baker Lake UA NWT     CANADA                                            
4CN7192702402340016840N09748W    25                     GLADMAN POINT A , NT                                                            Gladman Point NWT     CANADA                                            
4CN7192902500595016845N10904W   112                     BYRON BAY A , NT                                                                Byron Bay NWT         CANADA                                            
4CN7193203062693015639N11113W   3695639N11113W 369      FORT MCMURRAY A , AB              FORT MCMURRAY,ALTA.                           Fort Mcmurray Alta.   CANADA                                            
4CN7193303072658015846N11107W   2325846N11107W 232      FORT CHIPEWYAN A , AB             FORT CHIPEWYAN,ALTA.                          Fort Chipewyan Alta.  CANADA                                            
4CN7193402202200016001N11157W   2036001N11157W 205      FORT SMITH A , NT                 FORT SMITH,N.W.T.                             Fort Smith UA NWT     CANADA                                            
4CN7193502202400016050N11547W   1646050N11547W 166      HAY RIVER A , NT                  HAY RIVER,N.W.T.                              Hay River NWT         CANADA                                            
4CN7193602204100016228N11427W   2056228N11427W 206      YELLOWKNIFE A , NT                YELLOWKNIFE,N.W.T.                            Yellowknife NWT       CANADA                                            
4CN7193702202680016830N11313W    216830N11313W  16      LADY FRANKLIN POINT A , NT        LADY FRANKLIN POINT,N.W.T.                    Lady Frnkl. Pt. NWT   CANADA                                            
4CN7193902200690016856N11655W    18                     CAPE YOUNG A , NT                                                               Cape Young NWT        CANADA                                            
4CN7194003072920015511N11853W   6665511N11853W 669      GRANDE PRAIRIE A , AB             GRANDE PRAIRIE,ALTA.                          Grande Prairie Alta.  CANADA                                            
4CN7194301183000015614N12044W   6955614N12044W 695      FORT ST JOHN A , BC               FORT ST JOHN, B.C.                            Fort St John B.C.     CANADA                                            
4CN7194401184790015518N12308W   6955518N12308W 690      MACKENZIE A , BC                  MACKENZIE, B.C.                               Mackenzie B.C.        CANADA                                            
4CN7194501192940015850N12235W   3825850N12235W 382      FORT NELSON A , BC                FORT NELSON,B.C.                              Fort Nelson Ua B.C.   CANADA                                            
4CN7194602202101016145N12114W   1686145N12114W 169      FORT SIMPSON A , NT               FORT SIMPSON,N.W.T.                           Fort Simpson NWT      CANADA                                            
4CN7194802200675017010N12441W    177010N12442W  17      CAPE PARRY A , NT                 CAPE PARRY,N.W.T.                             Cape Parry NWT        CANADA                                            
4CN7195001077500015449N12711W   5235449N12711W 523      SMITHERS A , BC                   SMITHERS,B.C.                                 Smithers B.C.         CANADA                                            
4CN7195101068130015428N12835W   2175428N12835W 217      TERRACE A , BC                    TERRACE,B.C.                                  Terrace B.C.          CANADA                                            
4CN7195201091169015414N12546W   704                     BURNS LAKE , BC                                                                 Burns Lake, B.C.      CANADA                                            
4CN7195302101200016007N12849W   6906007N12849W 690      WATSON LAKE A , YT                WATSON LAKE,Y.T.                              Watson Lake Y.T.      CANADA                                            
4CN7195402203912016926N13302W     6                     TUKTOYAKTUK A , NT                                                              Tuktoyaktuk A.        CANADA                                            
4CN7195602202750016956N12858W    98                     NICHOLSON PENINSULA , NT                                                        Nicholson Pena. NWT   CANADA                                            
4CN7195702202570016818N13329W    596818N13329W  68      INUVIK A , NT                     INUVIK,N.W.T.                                 Inuvik NWT            CANADA                                            
4CN7195801192340015825N13000W   8165825N13000W 816      DEASE LAKE , BC                   DEASE LAKE B.C.                               Dease Lake B.C.       CANADA                                            
4CN7195902203910016927N13300W    18                     TUKTOYAKTUK , NT                                                                Tuktoyaktuk NWT       CANADA                                            
4CN7196402101300016043N13504W   7036043N13504W 703      WHITEHORSE A , YT                 WITHEHORSE, Y.T.                              Withehorse Y.T.       CANADA                                            
4CN7196502100700016337N13552W   504                     MAYO A , YT                                                                     Mayo A.               CANADA                                            
4CN7196702100182016122N13903W   799                     BURWASH A , YT                                                                  Burwash A             CANADA                                            
4CN7196802100950016857N13713W    566857N13713W  38      SHINGLE POINT A , YT              SHINGLE POINT, Y.T.                           Shingle Point Y.T.    CANADA                                            
4CN7196902100685016935N14011W    14                     KOMAKUK BEACH A , YT                                                            Komakuk Beach Y.T.    CANADA                                            
4CS78760         1                 0958N08450W   3      PUNTARENAS                        PUNTARENAS                                    Puntarenas            COSTA RICA                                        
4CS78762         1                 1000N08413W 939      JUAN SANTAMARIA                   JUAN SANTAMARIA                               Juan Santamaria       COSTA RICA                                        
4CS78767         1                 1000N08303W   3      LIMON                             PUERTO LIMON                                  Puerto Limon          COSTA RICA                                        
4CU78325         12310N08221W    502310N08221W  50      CASABLANCA                        CASA BLANCA, LA HABANA                        Casa Blanca, Habana   CUBA                                              
4DO78905         21535N06118W    141532N06118W  14      MELVILLE HALL AIRPORT             MELVILLE HALL AIRPORT                         Melville Hall Airport DOMINICA                                          
4DR7800000000001331940N07050W   310                     ALTAMIRA                                                                        Altamira              DOMINICAN REPUBLIC                                
4DR7800000000002331827N07044W    76                     AZUA                                                                            Azua                  DOMINICAN REPUBLIC                                
4DR7800000000003331816N07020W    60                     BANI                                                                            Bani                  DOMINICAN REPUBLIC                                
4DR7800000000004331856N07024W   172                     BONAO                                                                           Bonao                 DOMINICAN REPUBLIC                                
4DR7800000000005331815N07113W    19                     CABRAL                                                                          Cabral                DOMINICAN REPUBLIC                                
4DR7800000000006331900N06958W    90                     CEVICOS                                                                         Cevicos               DOMINICAN REPUBLIC                                
4DR7800000000007331854N07044W  1164                     CONSTANZ                                                                        Constanz              DOMINICAN REPUBLIC                                
4DR7800000000008331903N07009W    60                     COTUI                                                                           Cotui                 DOMINICAN REPUBLIC                                
4DR7800000000009331933N07142W    36                     DAJABON                                                                         Dajabon               DOMINICAN REPUBLIC                                
4DR7800000000010331822N07131W     2                     DUVERGE                                                                         Duverge               DOMINICAN REPUBLIC                                
4DR7800000000011331843N07131W   720                     EL CERCADO                                                                      El Cercado            DOMINICAN REPUBLIC                                
4DR7800000000012331846N06902W    87                     EL SEYBO                                                                        El Seybo              DOMINICAN REPUBLIC                                
4DR7800000000013331852N07142W   387                     ELIAS PI%A                                                                      Elia Pina             DOMINICAN REPUBLIC                                
4DR7800000000014331754N07114W     3                     ENRIQUILLO                                                                      Enriquillo            DOMINICAN REPUBLIC                                
4DR7800000000015331937N07016W    15                     GASPAR HDEZ.                                                                    Gaspar Hdez.          DOMINICAN REPUBLIC                                
4DR7800000000016331845N06915W   102                     HATO MAYOR                                                                      Hato Mayor            DOMINICAN REPUBLIC                                
4DR7800000000017331836N06842W   106                     HIGUEY                                                                          Higuey                DOMINICAN REPUBLIC                                
4DR7800000000018331843N07141W   890                     HONDO VALLE                                                                     Hondo Valle           DOMINICAN REPUBLIC                                
4DR7800000000019331945N07050W   124                     IMBERT                                                                          Imbert                DOMINICAN REPUBLIC                                
4DR7800000000020331907N07038W   529                     JARABACOA                                                                       Jarabacoa             DOMINICAN REPUBLIC                                
4DR7800000000021331834N07144W     9                     LA DESCUB.                                                                      La Descub.            DOMINICAN REPUBLIC                                
4DR7800000000022331825N06858W    23                     LA ROMANA                                                                       La Romana             DOMINICAN REPUBLIC                                
4DR7800000000023331913N07032W    97                     LA VEGA                                                                         La Vega               DOMINICAN REPUBLIC                                
4DR7800000000024331835N06950W    12                     LA VICTORIA                                                                     La Victoria           DOMINICAN REPUBLIC                                
4DR7800000000025331852N07131W   430                     LAS M. FARFAN                                                                   Las M. Farfan         DOMINICAN REPUBLIC                                
4DR7800000000027331953N07057W     4                     LUPERON                                                                         Luperon               DOMINICAN REPUBLIC                                
4DR7800000000028331933N07104W    78                     MAO                                                                             Mao                   DOMINICAN REPUBLIC                                
4DR7800000000029331859N06903W     3                     MICHES                                                                          Miches                DOMINICAN REPUBLIC                                
4DR7800000000030331923N07031W    83                     MOCA                                                                            Moca                  DOMINICAN REPUBLIC                                
4DR7800000000031331924N07109W   366                     MONCION                                                                         Moncion               DOMINICAN REPUBLIC                                
4DR7800000000032331848N06947W    56                     MONTE PLATA                                                                     Monte Plata           DOMINICAN REPUBLIC                                
4DR7800000000033331922N06950W     3                     NAGUA                                                                           Nagua                 DOMINICAN REPUBLIC                                
4DR7800000000034331828N07125W    10                     NEYBA                                                                           Neyba                 DOMINICAN REPUBLIC                                
4DR7800000000035331747N07122W     3                     OVIEDO                                                                          Oviedo                DOMINICAN REPUBLIC                                
4DR7800000000036331844N07056W   510                     P. LAS CASAS                                                                    P. Las Casas          DOMINICAN REPUBLIC                                
4DR7800000000037331942N07145W     5                     P.SALCEDO                                                                       P. Salcedo            DOMINICAN REPUBLIC                                
4DR7800000000038331802N07144W    11                     PEDERNALES                                                                      Pedernales            DOMINICAN REPUBLIC                                
4DR780000000003933                                      PERALTA                                                                                               DOMINICAN REPUBLIC                                
4DR7800000000040331911N07006W    37                     PIMENTEL                                                                        Pimentel              DOMINICAN REPUBLIC                                
4DR7800000000041331804N07117W   703                     POLO                                                                            Polo                  DOMINICAN REPUBLIC                                
4DR7800000000042331842N07027W   678                     R. ARRIBA                                                                       R. Arriba             DOMINICAN REPUBLIC                                
4DR7800000000043331919N07141W   594                     RESTAURACION                                                                    Restauracion          DOMINICAN REPUBLIC                                
4DR7800000000044331938N07004W     4                     RIO SAN JUAN                                                                    Rio San Juan          DOMINICAN REPUBLIC                                
4DR7800000000045331917N07015W   110                     S. F. MACORIS                                                                   S. F. Macoris         DOMINICAN REPUBLIC                                
4DR7800000000046331827N06918W     3                     S. P. MACORIS                                                                   S. P. Macoris         DOMINICAN REPUBLIC                                
4DR7800000000047331922N07025W   196                     SALCEDO                                                                         Salcedo               DOMINICAN REPUBLIC                                
4DR7800000000048331912N06920W     7                     SAMANA                                                                          Samana                DOMINICAN REPUBLIC                                
4DR7800000000049331920N07056W   523                     SAN J. MATAS                                                                    San J. Matas          DOMINICAN REPUBLIC                                
4DR7800000000050331832N07030W   475                     SAN J. OCOA                                                                     San J. Ocoa           DOMINICAN REPUBLIC                                
4DR7800000000051331848N07114W   415                     SAN JUAN                                                                        San Juan              DOMINICAN REPUBLIC                                
4DR7800000000052331825N06840W    54                     SAN R. YUMA                                                                     San R. Yuma           DOMINICAN REPUBLIC                                
4DR7800000000053331913N06936W    17                     SANCHEZ                                                                         Sanchez               DOMINICAN REPUBLIC                                
4DR7800000000054331928N07120W   129                     SANTIAGO R.                                                                     Santiago R.           DOMINICAN REPUBLIC                                
4DR7800000000055331823N07113W    21                     TAMAYO                                                                          Tamayo                DOMINICAN REPUBLIC                                
4DR7800000000056331840N07010W   156                     V. ALTAGRACIA                                                                   V. Altagracia         DOMINICAN REPUBLIC                                
4DR7800000000057331910N06954W    17                     VILLA RIVA                                                                      Villa Riva            DOMINICAN REPUBLIC                                
4DR7800000000058331944N07126W    24                     VILLA VASQUEZ                                                                   Villa Vasquez         DOMINICAN REPUBLIC                                
4DR7800000000059331841N07001W    69                     YAMASA                                                                          Yamasa                DOMINICAN REPUBLIC                                
4DR7800000000060331938N07035W   129                     YASICA                                                                          Yasica                DOMINICAN REPUBLIC                                
4DR78451         11951N07138W     71953N07139W   2      MONTE CRISTI                      MONTE CRISTI                                  Monte Cristi          DOMINICAN REPUBLIC                                
4DR78457         11945N03350W     5                     A. LA UNION                                                                     A. La Union           DOMINICAN REPUBLIC                                
4DR78460         11927N07042W   1831928N07042W 183      SANTIAGO                          SANTIAGO                                      Santiago              DOMINICAN REPUBLIC                                
4DR78464         11938N06954W    151938N06953W  14      CABRERA                           CABRERA                                       Cabrera               DOMINICAN REPUBLIC                                
4DR78466         11913N06927W     41912N06927W  42      ARROYO BARRIL                     ARROYO BARRIL                                 Arroyo Barril         DOMINICAN REPUBLIC                                
4DR78467         11903N06925W     31903N06923W  10      SABANA DE LA MAR                  SABANA DE LA MAR                              Sabana De La Mar      DOMINICAN REPUBLIC                                
4DR78473         11845N06938W    611845N06938W  76      BAYAGUANA                         BAYAGUANA                                     Bayaguana             DOMINICAN REPUBLIC                                
4DR78478         11837N06819W     7                     CABO ENGA%O                                                                     Cabo Engano           DOMINICAN REPUBLIC                                
4DR78480         11829N07151W    311820N07151W  56      JIMANI                            JIMANI                                        Jimani                DOMINICAN REPUBLIC                                
4DR78482         11812N07106W    101813N07106W  26      BARAHONA                          BARAHONA                                      Barahona              DOMINICAN REPUBLIC                                
4DR78484         11825N07006W    441828N06958W  58      SAN CRISTOBAL                     HERRERA                                       Herrera               DOMINICAN REPUBLIC                                
4DR78485         11826N06940W    171826N06940W  18      LAS AMERICAS                      LAS AMERICAS                                  Las Americas          DOMINICAN REPUBLIC                                
4DR78486         11829N06955W    171826N06953W  14      SANTO DOMINGO                     SANTO DOMINGO                                 Santo Domingo         DOMINICAN REPUBLIC                                
4GP7889460102000021754N06251W      1754N06251W  52      GUSTAVIA/ST BARTHEL               GUSTAVIA, ST. BARTHELEMY                      Gustavia St. Barth.   FRANCE (CARIBBEAN ISLANDS, GUADELOUPE, MARTINIQUE)
4GP78897         21616N06131W      1616N06131W  11      Le Raizet                         LE RAIZET,GUADELOUPE                          Le Raizet             FRANCE (CARIBBEAN ISLANDS, GUADELOUPE, MARTINIQUE)
4GP7892520104001021436N06100W      1436N06100W   7      LE LAMENTIN                       LE LAMENTIN                                   Le Lamentin           FRANCE (CARIBBEAN ISLANDS, GUADELOUPE, MARTINIQUE)
4HO78705         11544N08651W    141544N08652W  26      LA CEIBA                          LA CEIBA (AIRPORT)                            La Ceiba Airport      HONDURAS                                          
4HO78706         11546N08731W     31543N08729W   3      TELA                              TELA                                          Tela                  HONDURAS                                          
4HO78708         11526N08756W    271527N08756W  31      LA MESA                           LA MESA (SAN PEDRO SULA)                      La Mesa (San P. Sula) HONDURAS                                          
4HO78711         11512N08348W    101513N08348W  13      PUERTO LEMPIRA                    PUERTO LEMPIRA                                Puerto Lempira        HONDURAS                                          
4HO78714         11450N08552W   3871454N08556W 442      CATACAMAS                         CATACAMAS                                     Catacamas             HONDURAS                                          
4HO78717         11447N08848W  10831447N08847W1079      SANTA ROSA C.                     SANTA ROSA DE COPAN                           Santa Rosa De Copan   HONDURAS                                          
4HO78720         11403N08713W  10001403N08713W1007      TEGUCIGALPA                       TEGUCIGALPA                                   Tegucigalpa           HONDURAS                                          
4HO78724         11314N08709W    391318N08711W  48      CHOLUTECA                         CHOLUTECA                                     Choluteca             HONDURAS                                          
4MX76458         1                 2312N10625W          Mazatl n, Sin.                    COLONIA JUAN CARRAS-CO MAZATLAN,SIN.          Col. J.C. Mazatlan    MEXICO                                            
4MX76525         1                 2247N10234W          Zacatecas, Zac.                   ZACATECAS,ZAC. (LA BUFA,ZAC.)                 Zacatecas (La Bufa)   MEXICO                                            
4MX76548         1                 2213N09751W          Tampico, Tamps.                   TAMPICO, TAMPS                                Tampico               MEXICO                                            
4MX76577         1                 2101N10115W          Guanajuato, Gto.                  GUANAJUATO,GTO.                               Guanajuato            MEXICO                                            
4MX76644         1                 2059N08939W          Mrida, Yuc.                       AEROP.INTERNACIONAL MERIDA, YUC               Aerop. Int'l Merida   MEXICO                                            
4MX76665         1                 1942N10111W          Morelia, Mich.                    MORELIA,MICH.                                 Morelia               MEXICO                                            
4MX76680         1                 1924N09912W          Tacubaya, D.F.                    MEXICO (CENTRAL), D.F.                        Mexico (Cent.) D.F.   MEXICO                                            
4MX76692         1                 1909N09607W          Veracruz, Ver.                    HACIENDA YLANG YLANGVERACRUZ, VER.            Hac. Ylang. Veracruz  MEXICO                                            
4MX76805         1                 1650N09956W          Acapulco, Gro.                    ACAPULCO,GRO.                                 Acapulco              MEXICO                                            
4MX76833         1                 1610N09512W          Salina Cruz, Oax.                 SALINA CRUZ,OAX.                              Salina Cruz           MEXICO                                            
4NA78866         11803N06307W     91803N06307W   9      JULIANA AP, ST MAARTEN            JULIANA AIRPORT, ST. MAARTEN                  Juliana/St. Maarten   NETHERLANDS ANTILLES AND ARUBA                    
4NA78988         11212N06858W    671212N06858W  67      HATO AP, CURACAO                  HATO AIRPORT,CURACAO                          Hato Airport Curacao  NETHERLANDS ANTILLES AND ARUBA                    
4NK7800000045003031156N08623W   560                     CONDEGA                                                                         Condega               NICARAGUA                                         
4NK7800000045004031334N08601W   400                     QUILALI                                                                         Quilali               NICARAGUA                                         
4NK7800000045017031337N08628W   612                     OCOTAL                                                                          Ocotal                NICARAGUA                                         
4NK7800000055005031251N08605W  4800                     SEBACO                                                                          Sebaco                NICARAGUA                                         
4NK7800000055018031229N08547W   520                     ESQUIPULAS                                                                      Esquipulas            NICARAGUA                                         
4NK7800000055027031245N08537W   320                     MUY MUY                                                                         Muy Muy               NICARAGUA                                         
4NK7800000055032031249N08528W  3040                     MATIGUAS                                                                        Matiguas              NICARAGUA                                         
4NK7800000055037031305N08529W   315                     MASAPA                                                                          Masapa                NICARAGUA                                         
4NK7800000055038031309N08344W   350                     LA ESTRELLA                                                                     La Estrella           NICARAGUA                                         
4NK7800000055046031309N08508W   100                     AULO                                                                            Aulo                  NICARAGUA                                         
4NK7800000061021031212N08511W   490                     LA LIBERTAD                                                                     La Libertad           NICARAGUA                                         
4NK7800000069027031208N08609W    56                     A.C. SANDINO                                                                    A.C. Sandino          NICARAGUA                                         
4NK7800000069029031254N08611W   480                     SAN ISIDRO DE BARBACOA                                                          San Isidro De Barb.   NICARAGUA                                         
4NK7800000069033031143N08603W    95                     NANDAIME                                                                        Nandaime              NICARAGUA                                         
4NK7800000069049031154N08608W   450                     MASATEPE                                                                        Masatepe              NICARAGUA                                         
4NK7800000069068031133N08434W                           ALTAGRACIA                                                                      Altagracia            NICARAGUA                                         
4NK7800000069081031111N08530W    35                     CARDENAS                                                                        Cardenas              NICARAGUA                                         
4NK7873000047002021402N08323W   2001403N08322W  20      PUERTO CABEZAS                    PUERTO CABEZAS                                Puerto Cabezas        NICARAGUA                                         
4NK7873300069070021126N08550W    701125N08550W  70      RIVAS                             RIVAS                                         Rivas                 NICARAGUA                                         
4NK7873500069034021206N08222W    901206N08522W  90      JUIGALPA                          JUIGALPA                                      Juigalpa              NICARAGUA                                         
4NK7873900064018021238N08708W    601238N08708W  60      EL PICACHO CHINANDEGA             CHINANDEGA                                    Chinandega            NICARAGUA                                         
4NK7874500061006021200N08346W     51200N08646W   5      BLUFFIELDS                        BLUEFIELDS                                    Bluefields            NICARAGUA                                         
4SV7865002600306011334N08950W    151334N08950W          ACAJUTLA                          ACAJUTLA                                      Acajutla              EL SALVADOR                                       
4SV7865202000118011353N08939W  17701353N08939W          LOS ANDES                         LOS ANDES                                     Los Andes             EL SALVADOR                                       
4SV7866303800510011342N08907W   6151342N08907W 621      ILOPANGO                          SAN SALVADOR/ ILOPANGO                        San Salvador          EL SALVADOR                                       
4TD78970         2                 1037N06121W  15      PIARCO INTL AP                    PIARCO INT. AIRPORT,TRINIDAD                  Piarco Int'l Trinidad TRINIDAD AND TOBAGO                               
4US7002600500546117118N15647W     97118N15647W   4      BARROW/W. POST W. ROGERS, AK      BARROW/W. POST W. ROGERS                      Barrow/Post-Rgrs. AK  UNITED STATES OF AMERICA                          
4US7013300505076116652N16238W     36652N16238W   5      KOTZEBUE/RALPH WIEN, AK           KOTZEBUE, RALPH WIEN                          Kotzebue/Wien AK      UNITED STATES OF AMERICA                          
4US7017400500761116655N15131W   1966655N15131W 196      BETTLES/FIELD AK                  BETTLES                                       Bettles AK            UNITED STATES OF AMERICA                          
4US7020000506496116430N16526W     46430N16526W   7      NOME, AK                          NOME                                          Nome AK               UNITED STATES OF AMERICA                          
4US7021900500754116047N16148W    386047N16148W  46      BETHEL/BETHEL AIRPORT, AK         BETHEL/BETHEL AIRPORT                         Bethel/Airport AK     UNITED STATES OF AMERICA                          
4US7023100505769116258N15537W   1046258N15537W 103      MC GRATH/ARPT AK                  MCGRATH                                       McGrath AK            UNITED STATES OF AMERICA                          
4US7025100508976116218N15006W   1056218N15006W 109      TALKEETNA, AK                     TALKEETNA                                     Talkeetna AK          UNITED STATES OF AMERICA                          
4US7026100502968116449N14752W   1336449N14752W 138      FAIRBANKS/INTL, AK                FAIRBANKS/INT.                                Fairbanks/Int'l AK    UNITED STATES OF AMERICA                          
4US7026700500770116408N14544W   3036400N14544W 391      BIG DELTA/ALLEN AAF AK            FORT GREELY/ALLEN AAF, AK                     Big Delta AK          UNITED STATES OF AMERICA                          
4US7027100503465116209N14527W   4816209N14527W 481      GULKANA/INTERMEDIATE FIELD AK     GULKANA/INTL. FLD.                            Gulkana/Int'l AK      UNITED STATES OF AMERICA                          
4US7027300500280116110N15001W    356110N15001W  40      ANCHORAGE/INTL, AK                ANCHORAGE/INT.                                Anchorage/Int'l AK    UNITED STATES OF AMERICA                          
4US7027500509686115931N13940W     76108N14621W  10      VALDEZ, AK                        VALDEZ                                        Valdez AK             UNITED STATES OF AMERICA                          
4US7030800508118115709N17013W     65709N17013W   9      ST PAUL ISLAND/ARPT AK            ST. PAUL                                      St. Paul AK           UNITED STATES OF AMERICA                          
4US7031600502102115512N16243W    295512N16243W  31      COLD BAY, AK                      COLD BAY                                      Cold Bay AK           UNITED STATES OF AMERICA                          
4US7032600504766115841N15639W    155841N15639W  15      KING SALMON, AK                   KING SALMON                                   King Salmon AK        UNITED STATES OF AMERICA                          
4US7034100503665115938N15130W    275938N15130W  22      HOMER/ARPT AK                     HOMER/MUNICIPAL                               Homer/Mun. AK         UNITED STATES OF AMERICA                          
4US7035000504988115745N15230W    345745N15230W  34      KODIAK/U S C G BASE AK            KODIAK                                        Kodiak AK             UNITED STATES OF AMERICA                          
4US7036100509941115932N13944W    275931N13940W   9      YAKUTAT/STATE ARPT AK             YAKUTAT                                       Yakutat AK            UNITED STATES OF AMERICA                          
4US7038100504100115822N13435W     35822N13435W   7      JUNEAU, AK                        JUNEAU                                        Juneau AK             UNITED STATES OF AMERICA                          
4US7039800500352115502N13134W    345502N13134W  34      ANNETTE/WSO AIRPORT AK            ANNETTE ISLAND                                Annette Island AK     UNITED STATES OF AMERICA                          
4US7200000010829133328N08650W   226                     BIRMINGHAM/WSFO AL                                                                                    UNITED STATES OF AMERICA                          
4US7200000013160133251N08638W   177                     GAINESVILLE LOCK, AL                                                                                  UNITED STATES OF AMERICA                          
4US7200000013511133242N08735W    67                     GREENSBORO, AL                                                                                        UNITED STATES OF AMERICA                          
4US7200000013816133157N08619W   181                     HIGHLAND HOME, AL                                                                                     UNITED STATES OF AMERICA                          
